ID,Description,setSize,enrichmentScore,NES,pvalue,BY_corrected_p,FDR_corrected_p,representative,representative_description,rank,leading_edge,core_enrichment
GO:0042692,muscle cell differentiation,81,0.24472128744177538,0.968830595574193,0.5176470588235295,1,0.7171787642758161,NA,NA,1095,"tags=30%, list=21%, signal=24%",LMNA/MYH9/SOD2/MTPN/EHD2/ATG5/HOMER1/ACTN4/CDH2/ENG/ARRB2/SYPL2/SYNE1/CFL2/NFATC3/FOXO4/PRKAR1A/ACTN3/ACTN1/UCHL1/FLOT1/TMOD3/WDR1/FBXO22
GO:0006885,regulation of pH,36,0.28870725630823574,0.9799089857654648,0.518324607329843,1,0.7178259178246424,NA,NA,1349,"tags=42%, list=26%, signal=31%",RAB20/RAB7A/ATP6AP1/ATP6V0D1/TMEM106B/CHP1/RAB39A/VPS33A/DMXL1/CLCN3/SNAPIN/UBE3A/MAPK3/CCDC115/SLC9A1
GO:0006413,translational initiation,70,-0.23902776334917256,-0.9649574731204591,0.5197044334975369,1,0.7193522058742975,NA,NA,1520,"tags=36%, list=29%, signal=26%",YTHDF2/EIF2S3/EIF2S3B/MTFMT/TPR/POLR2D/FMR1/MTIF3/NCBP2/EIF2S1/YTHDF1/KHDRBS1/RPL13A/EIF4B/RPS5/METTL3/EIF1AX/RPS3A/LARP1/CSDE1/RPS17/EIF4EBP1/DDX3X/EIF6/EIF4EBP2
GO:0071470,cellular response to osmotic stress,12,0.36439519153303135,0.9461784522790084,0.5200764818355641,1,0.7193522058742975,NA,NA,1278,"tags=33%, list=25%, signal=25%",CAB39/MICU1/SLC12A6/LETM1
GO:1900271,regulation of long-term synaptic potentiation,12,0.3641065341349276,0.9454289324814841,0.5200764818355641,1,0.7193522058742975,NA,NA,332,"tags=25%, list=6%, signal=23%",INS/MME/APOE
GO:0006109,regulation of carbohydrate metabolic process,63,0.25367658948776484,0.9692582547062345,0.5202702702702703,1,0.7193522058742975,NA,NA,1304,"tags=32%, list=25%, signal=24%",INS/SLC2A6/MLYCD/SCARB2/PGP/PRKCE/PRKAG1/NFKB1/PLEK/SORBS1/INSR/ACTN3/SLC25A12/DUSP12/PDK1/GNMT/MTOR/ARL2/USP7/SIRT7
GO:0002761,regulation of myeloid leukocyte differentiation,30,-0.2886296634248269,-0.9657633097993462,0.5214446952595937,1,0.7204619525101918,NA,NA,706,"tags=23%, list=14%, signal=20%",ACIN1/ZFP36L1/APCS/HAX1/MYC/RB1/CREB1
GO:0048754,branching morphogenesis of an epithelial tube,24,0.3197443042806197,0.9775929684443005,0.5214953271028038,1,0.7204619525101918,NA,NA,856,"tags=25%, list=16%, signal=21%",COL4A1/SALL1/ENG/CTSZ/VDR/RASIP1
GO:0015919,peroxisomal membrane transport,10,-0.38585110921932125,-0.9355030293517599,0.5221238938053098,1,0.721038300311705,NA,NA,485,"tags=40%, list=9%, signal=36%",PEX12/PEX1/PEX16/LONP2
GO:0050808,synapse organization,84,0.243414481335078,0.97107749123237,0.5228426395939086,1,0.7215020125407299,NA,NA,832,"tags=21%, list=16%, signal=18%",INS/COL4A1/INA/HOMER1/C5AR1/CDH2/APOE/ABHD17A/PAFAH1B1/ALS2/DBN1/FNTA/SPARC/INSR/CAST/VPS35/ACTN1/ABHD17B
GO:0050871,positive regulation of B cell activation,22,-0.3034910060249163,-0.9457142775795917,0.5232067510548524,1,0.7215020125407299,NA,NA,304,"tags=23%, list=6%, signal=21%",PAXIP1/ADA/MLH1/TFRC/MSH2
GO:0051249,regulation of lymphocyte activation,96,0.23696177693936912,0.9705282919625302,0.5233333333333333,1,0.7215020125407299,NA,NA,1104,"tags=23%, list=21%, signal=18%",AIF1/RIPK2/SYK/SOD1/CBFB/MYD88/BLOC1S3/FLOT2/NCKAP1L/TNFAIP3/SASH3/SOS1/CYRIB/SAMSN1/PRKAR1A/TNIP2/CSK/RUNX3/TIGIT/TNFSF14/VAV1/IL4I1
GO:0014009,glial cell proliferation,10,0.3713980603665009,0.9335964156228944,0.5236363636363637,1,0.7215020125407299,NA,NA,260,"tags=20%, list=5%, signal=19%",PRKCH/IDH2
GO:0034656,nucleobase-containing small molecule catabolic process,10,0.37132304856735315,0.9334078558152727,0.5236363636363637,1,0.7215020125407299,NA,NA,1545,"tags=40%, list=30%, signal=28%",UPP1/ENPP4/NUDT1/UPB1
GO:0031929,TOR signaling,61,0.25618175642287816,0.9713317022572566,0.523728813559322,1,0.7215020125407299,NA,NA,1795,"tags=46%, list=34%, signal=30%",LAMTOR1/LAMTOR2/MAPKAP1/LAMTOR3/CLEC16A/TBCK/DEPTOR/NCKAP1L/PIP4P1/PDCD6/SYAP1/MEAK7/MTOR/SMG1/SEC13/PIK3CA/DEPDC5/MAPKAPK5/ARAF/WDR24/RRAGA/RRAGB/TELO2/ZMPSTE24/MIOS/WDR59/RRAGC/RRAGD
GO:0060041,retina development in camera-type eye,29,-0.28517407222371954,-0.9583560806031588,0.5240174672489083,1,0.721608228012122,NA,NA,365,"tags=41%, list=7%, signal=39%",MED1/CHD7/XRN2/AGTPBP1/NAGLU/NECTIN3/CLIC4/BMPR2/SMARCA4/PSEN1/RPL24/RRM1
GO:0070661,leukocyte proliferation,72,0.24942454883643356,0.9658560197298587,0.5252525252525253,1,0.7227373242119561,NA,NA,1789,"tags=47%, list=34%, signal=31%",AIF1/RIPK2/SYK/CR2/PRKCD/PURA/MYD88/NCKAP1L/TNFAIP3/SASH3/SOS1/PRKAR1A/TBK1/TNFSF14/MSN/IL4I1/MAPK3/INPP5D/AZI2/PLCL2/NCK1/PTPN6/LYN/SCRIB/PRKCQ/BTK/MAPK1/HMGB1/MIF/FADD/HPRT1/IRS2/TCIRG1/TNFSF13B
GO:0046889,positive regulation of lipid biosynthetic process,21,0.3237782749261287,0.9601123308758086,0.5256166982922201,1,0.7227373242119561,NA,NA,608,"tags=24%, list=12%, signal=21%",INS/APOE/PRKCD/CHP1/SORBS1
GO:0045840,positive regulation of mitotic nuclear division,11,-0.37286130804783524,-0.9401278059786989,0.5256410256410257,1,0.7227373242119561,NA,NA,377,"tags=27%, list=7%, signal=25%",ANAPC7/RB1/DLGAP5
GO:0036503,ERAD pathway,52,0.26266782128807975,0.9612395217126759,0.5256849315068494,1,0.7227373242119561,NA,NA,1019,"tags=25%, list=20%, signal=20%",UBE2J2/NCCRP1/ERLEC1/BCAP31/TMUB1/FBXO44/MAN1A1/DNAJB14/DERL1/STT3B/UBXN6/USP14/STUB1
GO:1900182,positive regulation of protein localization to nucleus,42,-0.26485901949294344,-0.9636396403322219,0.5259433962264151,1,0.7228013394553996,NA,NA,1447,"tags=40%, list=28%, signal=29%",TESK1/TPR/MAPK14/TCP1/UBR5/CCT7/TARDBP/DMAP1/MEPCE/CCT3/MCRS1/NMD3/PLK1/IPO5/PSEN1/TFRC/CDK1
GO:0048667,cell morphogenesis involved in neuron differentiation,132,-0.21966760015659154,-0.9782715970710851,0.5263157894736842,1,0.723021811475931,NA,NA,1224,"tags=27%, list=24%, signal=21%",MAP1S/NUMB/PQBP1/DPYSL2/ULK2/YTHDF1/ADNP/SIN3A/DHX36/SS18L2/DAG1/NDN/ADAM10/TPRN/MACF1/STMN1/PICALM/KIF13B/SPAST/FOXG1/DOCK7/PLXND1/ITPKA/ITGA4/ZDHHC17/MEF2A/BMPR2/HDAC6/DISC1/PSEN1/RB1/RPL24/EEF2K/PPP3CA/B4GALT6/CREB1
GO:0032989,cellular component morphogenesis,185,-0.20908932866564595,-0.9807804367766302,0.5267379679144385,1,0.7233104704332326,NA,NA,1230,"tags=28%, list=24%, signal=22%",SUPV3L1/PNPT1/MAP1S/NUMB/PQBP1/DPYSL2/ULK2/YTHDF1/ADNP/SIN3A/DHX36/SS18L2/MOV10/DAG1/NDN/ADAM10/MACF1/PLAA/ZNF335/STMN1/PICALM/KIF13B/SPAST/SPAG9/FOXG1/DOCK7/RFX2/PLXND1/SNX2/ARHGEF7/ITPKA/ITGA4/ZDHHC17/CLASP1/MEF2A/BMPR2/MTMR2/WEE1/HDAC6/DISC1/SSBP1/DVL3/POLG2/SLIRP/PSEN1/RPL24/EEF2K/PPP3CA/PID1/B4GALT6/CREB1
GO:0030856,regulation of epithelial cell differentiation,19,0.3320747553730725,0.9665633052180765,0.527306967984934,1,0.723800429696825,NA,NA,672,"tags=26%, list=13%, signal=23%",PRKCH/MACROH2A1/ACVRL1/VDR/ROCK2
GO:1903363,negative regulation of cellular protein catabolic process,34,0.2843961250465525,0.9585936445083962,0.5316901408450704,1,0.7293430857179742,NA,NA,395,"tags=15%, list=8%, signal=14%",PARK7/PDCL3/F8A1/F8A2/F8A3
GO:0071322,cellular response to carbohydrate stimulus,47,0.2666202866558063,0.9637302212636317,0.5317725752508361,1,0.7293430857179742,NA,NA,605,"tags=17%, list=12%, signal=15%",MAP4K4/DYNLL1/TH/PRKCE/GCLM/PRKCB/MPC2/OXCT1
GO:0043534,blood vessel endothelial cell migration,36,0.28588329205609603,0.9703240935063048,0.5322862129144852,1,0.7297541287183719,NA,NA,1447,"tags=39%, list=28%, signal=28%",MYH9/HSPB1/APOE/CSNK2B/ACVRL1/CIB1/PDCD10/ADAM17/PRCP/SH3BP1/ATP5F1A/MAP3K3/PRKCA/JUP
GO:0032528,microvillus organization,10,0.3696684833803048,0.9292487168943036,0.5327272727272727,1,0.73006537857482,NA,NA,1457,"tags=40%, list=28%, signal=29%",PODXL/PLD1/RAP1GAP/RAPGEF2
GO:0061061,muscle structure development,133,0.22282324634772352,0.9633781093105677,0.5338709677419354,1,0.7313389040031091,NA,NA,1180,"tags=29%, list=23%, signal=23%",DCN/DSP/LMNA/MYH9/SOD2/MTPN/EHD2/ATG5/HOMER1/DDX17/ACTN4/CDH2/ENG/ARRB2/SYPL2/SYNE1/FLOT2/CFL2/SIRT2/NFATC3/DTYMK/FOXO4/PRKAR1A/ACTN3/ACTN1/COPS2/LRP2/UCHL1/MYH14/TAGLN/TCF7L2/FLOT1/TMOD3/WDR1/FBXO22/ILK/SRPK3/MTOR
GO:0006414,translational elongation,29,-0.2823475671239726,-0.9488573266383409,0.5349344978165939,1,0.7325016347059019,NA,NA,1493,"tags=48%, list=29%, signal=35%",RPLP1/DPH5/TUFM/USP16/ASCC2/EEF1G/TSFM/HBS1L/ASCC3/ZNF598/GTPBP1/GFM1/RPLP2/EEF2K
GO:0071320,cellular response to cAMP,15,-0.33615032878616236,-0.930042885154535,0.5352112676056338,1,0.7325865304184658,NA,NA,1501,"tags=40%, list=29%, signal=29%",HSPA5/PIK3CG/STAR/ZFP36L1/FDX1/EEF2K
GO:0030521,androgen receptor signaling pathway,20,-0.3135300927771367,-0.9411660885836594,0.5361702127659574,1,0.7336047315462016,NA,NA,748,"tags=65%, list=14%, signal=56%",KDM1A/ARID1A/TMF1/EP300/NCOR2/HDAC1/DAB2/DAXX/DDX5/HDAC6/SMARCA4/NCOR1/SIRT1
GO:0010257,"NADH dehydrogenase complex assembly",33,0.28844294441391405,0.966815197194529,0.5371024734982333,1,0.7339522532201166,NA,NA,1391,"tags=33%, list=27%, signal=25%",NDUFS8/NDUFAB1/NDUFA13/NDUFA8/TIMM21/NDUFS2/NDUFAF6/FOXRED1/NUBPL/NDUFAF2/NDUFB11
GO:0032981,mitochondrial respiratory chain complex I assembly,33,0.28844294441391405,0.966815197194529,0.5371024734982333,1,0.7339522532201166,NA,NA,1391,"tags=33%, list=27%, signal=25%",NDUFS8/NDUFAB1/NDUFA13/NDUFA8/TIMM21/NDUFS2/NDUFAF6/FOXRED1/NUBPL/NDUFAF2/NDUFB11
GO:0031365,N-terminal protein amino acid modification,15,-0.3356235252935124,-0.9285853532164202,0.5372233400402414,1,0.7339522532201166,NA,NA,1649,"tags=40%, list=32%, signal=27%",EP300/METAP1/NAA20/CREBBP/NMT1/NAA40
GO:0034381,plasma lipoprotein particle clearance,12,0.3573544435876383,0.9278966413532604,0.5372848948374761,1,0.7339522532201166,NA,NA,1099,"tags=50%, list=21%, signal=40%",LIPA/APOE/NCEH1/CSK/LDLRAP1/VLDLR
GO:0051085,chaperone cofactor-dependent protein refolding,17,-0.32564241640554753,-0.93634896977443,0.5384615384615384,1,0.7350737240075615,NA,NA,894,"tags=53%, list=17%, signal=44%",HSPA9/SDF2/HSPA5/DNAJB1/DNAJC7/DNAJB12/PTGES3/HSPA13/HSPE1
GO:2001235,positive regulation of apoptotic signaling pathway,43,0.26940522152484625,0.9511335741262635,0.5385934819897084,1,0.7350737240075615,NA,NA,728,"tags=21%, list=14%, signal=18%",PARK7/SOD1/PRKCD/EIF5A/BCAP31/GSDME/RBCK1/CYLD/BECN1
GO:2001244,positive regulation of intrinsic apoptotic signaling pathway,23,0.3165505156151819,0.9531098365896413,0.5387523629489603,1,0.7350737240075615,NA,NA,728,"tags=26%, list=14%, signal=23%",PARK7/SOD1/EIF5A/BCAP31/GSDME/BECN1
GO:0002824,positive regulation of adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains,26,-0.29648041738481135,-0.9556047288422743,0.541019955654102,1,0.7375254138832414,NA,NA,307,"tags=15%, list=6%, signal=15%",HPX/MLH1/TFRC/MSH2
GO:0001919,regulation of receptor recycling,11,0.3608825713712656,0.9234871757060813,0.5411985018726592,1,0.7375254138832414,NA,NA,41,"tags=9%, list=1%, signal=9%",LAMTOR1
GO:0048608,reproductive structure development,112,-0.22260604451712013,-0.9702664286698035,0.5413333333333333,1,0.7375254138832414,NA,NA,877,"tags=20%, list=17%, signal=17%",ADAM20/ADAM21/ADAM29/HECTD1/ADA/H3-5/CYP19A1/ZFP36L1/RPS6/CSDE1/TFEB/NASP/BMPR2/SF1/MEA1/ERCC1/CEBPA/SIRT1/RRM1/MSH2/DNAJC19/DAZAP1
GO:1902275,regulation of chromatin organization,16,-0.3248861542717041,-0.9264584589486674,0.5414141414141415,1,0.7375254138832414,NA,NA,1686,"tags=62%, list=32%, signal=42%",TLK1/TASOR/MORC2/TPR/SETDB1/MAP1S/PHF2/PPHLN1/ATF7IP/TET1
GO:1902532,negative regulation of intracellular signal transduction,161,0.21713245391831065,0.9650720213534058,0.5416666666666666,1,0.7375748502994012,NA,NA,1443,"tags=31%, list=28%, signal=23%",DUSP1/INS/SOD2/PARK7/NDUFA13/TMBIM6/VRK3/MAPKAP1/HSPB1/APOE/PRKCD/PAFAH1B1/ARRB2/PLEK/TNIP1/SERPINE2/DEPTOR/TNFAIP3/CIB1/CHP1/TIMP2/CYLD/CYRIB/PDCD6/PHB/PPP2CB/ACTN3/ITPR1/RASIP1/CSK/UCHL1/PIK3CB/HTRA2/NUP62/TPT1/MTOR/PPM1N/SH3BP1/DHX58/STAT1/MCL1/AMBP/PPIA/TAOK3/RELA/PTPN6/CCDC22/DEPDC5/LYN/MAPKAPK5
GO:0016925,protein sumoylation,20,-0.3125492919162529,-0.9382218847219469,0.5425531914893617,1,0.7384872051756635,NA,NA,1050,"tags=45%, list=20%, signal=36%",HMG20B/ZBED1/MAGEA2/MAGEA2B/PIAS4/HDAC7/HMG20A/GNL3L/UBE2I
GO:0035308,negative regulation of protein dephosphorylation,14,0.35285136109554494,0.940261553502369,0.5440313111545988,1,0.7402037504381079,NA,NA,916,"tags=29%, list=18%, signal=24%",YWHAE/NCKAP1L/ROCK2/GNAI2
GO:0098927,vesicle-mediated transport between endosomal compartments,30,0.2908422647313285,0.9537013230964797,0.5456171735241503,1,0.742065462077702,NA,NA,1585,"tags=40%, list=30%, signal=28%",RAB7A/AKTIP/WDR81/WDR91/RAB21/BECN1/MSN/DNAJC13/MAPK3/MAP2K2/VPS11/MAPK1
GO:0001937,negative regulation of endothelial cell proliferation,12,0.35301805753387905,0.9166369015428402,0.5468451242829828,1,0.7434391067872675,NA,NA,1252,"tags=58%, list=24%, signal=44%",APOE/ACVRL1/SPARC/PDCD10/KRIT1/ATP5F1A/STAT1
GO:0032436,positive regulation of proteasomal ubiquitin-dependent protein catabolic process,29,-0.2808032462426956,-0.9436674813784494,0.5480349344978166,1,0.7446383539301173,NA,NA,1335,"tags=38%, list=26%, signal=28%",DDRGK1/CSNK1E/VCP/DAB2/HECTD1/DDA1/COP1/PLK1/HERPUD1/PSEN1/CEBPA
GO:1901800,positive regulation of proteasomal protein catabolic process,41,-0.2635893328633388,-0.9521434999201798,0.548235294117647,1,0.7446383539301173,NA,NA,1395,"tags=37%, list=27%, signal=27%",PSMC2/DDRGK1/FMR1/CSNK1E/VCP/BAG6/DAB2/HECTD1/DDA1/COP1/PLK1/TMEM259/HERPUD1/PSEN1/CEBPA
GO:0051260,protein homooligomerization,53,-0.2482317383347243,-0.9559507427574581,0.5484633569739953,1,0.7446383539301173,NA,NA,1241,"tags=30%, list=24%, signal=23%",C9/PNPT1/TP53BP1/PRMT1/SHMT1/EHD3/SPAST/G3BP2/CBR4/ACACA/ACOT13/ELAVL1/SSBP1/MAT1A/CRTC1/SLC1A5
GO:0051493,regulation of cytoskeleton organization,172,0.21550810562170236,0.9648456940271867,0.5488,1,0.7446383539301173,NA,NA,1641,"tags=37%, list=32%, signal=26%",TJP1/ARPC5/PRUNE1/MTPN/SORBS3/ARHGDIA/ARPC1B/PRKCD/NUBP1/PAFAH1B1/PRKCE/BAG4/PLEK/ARPC2/PAM/DBN1/NCKAP1L/CIB1/CFL2/CYLD/GMFB/CYRIB/ROCK2/COTL1/HCK/IQGAP2/SPTBN2/IQGAP1/TMOD3/NOTCH2/WDR1/NUP62/SNX9/CAPZB/PREX1/ILK/MTOR/ARL2/SH3BP1/CAPG/TACSTD2/FLII/MAPK3/CDC42EP1/GRB2/PIK3CA/SLC9A1/NCK1/CAPZA2/CYFIP2/PFN2/ROCK1/MAPRE2/DBNL/WASHC5/SNCA/CDK5/RHOG/TBCD/MAPK1/HNRNPU/PIK3R1/KANK4/CEP97
GO:0043401,steroid hormone mediated signaling pathway,54,0.25796045150370006,0.9497502701332472,0.548885077186964,1,0.7446383539301173,NA,NA,315,"tags=13%, list=6%, signal=12%",NR2C1/PADI2/PARK7/JAK2/DDX17/LBH/CNOT9
GO:0046839,phospholipid dephosphorylation,18,-0.3189051577811792,-0.9337027664473364,0.5490605427974948,1,0.7446383539301173,NA,NA,769,"tags=28%, list=15%, signal=24%",TPTE/TPTE2/MTMR6/MTMR2/SGPP1
GO:1990089,response to nerve growth factor,21,-0.305748753480662,-0.9334136391389292,0.5494736842105263,1,0.7446383539301173,NA,NA,145,"tags=14%, list=3%, signal=14%",DYNC1LI2/EEF2K/CREB1
GO:1990090,cellular response to nerve growth factor stimulus,21,-0.305748753480662,-0.9334136391389292,0.5494736842105263,1,0.7446383539301173,NA,NA,145,"tags=14%, list=3%, signal=14%",DYNC1LI2/EEF2K/CREB1
GO:0031623,receptor internalization,35,0.2834400578661954,0.9580964669298638,0.5500878734622144,1,0.7451746371642627,NA,NA,1525,"tags=49%, list=29%, signal=35%",SYK/DNM1/PLCG2/ARRB2/LMBRD1/INSR/ITGB2/ITGB3/AP2B1/FLOT1/LDLRAP1/GRK4/ANKRD13A/GRB2/NEDD4/SCRIB/SNCA
GO:0048008,platelet-derived growth factor receptor signaling pathway,18,0.32985217612764395,0.9457469948684742,0.5506692160611855,1,0.74563664884376,NA,NA,738,"tags=22%, list=14%, signal=19%",JAK2/MYO1E/BCAR1/SGPL1
GO:0043632,modification-dependent macromolecule catabolic process,259,-0.1983696764681907,-0.9743905291428053,0.5511811023622047,1,0.74563664884376,NA,NA,1226,"tags=25%, list=24%, signal=20%",PNPT1/TTC3/UBXN4/AGTPBP1/PSMB3/ZRANB1/EXOSC10/CUL4B/DIS3L2/ELOC/ITCH/USP36/VCP/BAG6/CCDC47/RPL23/USP10/DAB2/RPL11/MAGEF1/ASCC3/USP22/DNAJB12/HECTD1/USP32/USP6/ANAPC10/PLAA/CAMLG/USP44/DDA1/ZSWIM8/ZNF598/DCAF11/EXOSC8/UBL7/RNF216/NSFL1C/RNF128/SEC61B/SYVN1/UBE2I/COP1/PPP2R5C/EXOSC2/ANAPC7/MTA1/C18orf25/KIF14/HDAC6/PCNP/AUP1/PLK1/RLIM/UBE4B/RC3H1/YOD1/DISC1/HERPUD1/PSEN1/CEBPA/SIRT1/PBK/UHRF1/UBA52
GO:0032944,regulation of mononuclear cell proliferation,49,0.26182613805997884,0.9482230457779853,0.5511945392491467,1,0.74563664884376,NA,NA,1988,"tags=53%, list=38%, signal=33%",AIF1/RIPK2/SYK/MYD88/NCKAP1L/SASH3/SOS1/PRKAR1A/IL4I1/INPP5D/NCK1/PTPN6/LYN/SCRIB/PRKCQ/BTK/HMGB1/MIF/FADD/IRS2/TNFSF13B/DNAJA3/LGALS3/VAV3/BCL2/RPS3
GO:0090287,regulation of cellular response to growth factor stimulus,55,0.2555047158947593,0.9461919668529608,0.5513698630136986,1,0.74563664884376,NA,NA,1181,"tags=33%, list=23%, signal=26%",DCN/C20orf27/ENG/FBN1/ACVRL1/PRKCB/PDCD6/ITGB3/LRP2/EPN2/ADAM17/PIK3CB/SMAD2/STUB1/NOTCH2/GOT1/ILK/SPART
GO:0001654,eye development,64,0.251088591114545,0.9599194061364296,0.5519591141396933,1,0.74563664884376,NA,NA,909,"tags=22%, list=17%, signal=18%",TDRD7/COL4A1/TH/VIM/FOXF2/FBN1/ACVRL1/BLOC1S3/USP45/SOS1/SERPINF1/C12orf57/MAX/RDH13
GO:0048880,sensory system development,64,0.251088591114545,0.9599194061364296,0.5519591141396933,1,0.74563664884376,NA,NA,909,"tags=22%, list=17%, signal=18%",TDRD7/COL4A1/TH/VIM/FOXF2/FBN1/ACVRL1/BLOC1S3/USP45/SOS1/SERPINF1/C12orf57/MAX/RDH13
GO:0150063,visual system development,64,0.251088591114545,0.9599194061364296,0.5519591141396933,1,0.74563664884376,NA,NA,909,"tags=22%, list=17%, signal=18%",TDRD7/COL4A1/TH/VIM/FOXF2/FBN1/ACVRL1/BLOC1S3/USP45/SOS1/SERPINF1/C12orf57/MAX/RDH13
GO:0048284,organelle fusion,72,0.24747160689902137,0.9582935695410867,0.5521885521885522,1,0.7456512872189832,NA,NA,1157,"tags=26%, list=22%, signal=21%",RAB20/VAMP8/RAB7A/STX3/STX11/USO1/CHP1/SAMD9/TGFBRAP1/VAMP7/PIP4K2A/RAB39A/GOSR2/VPS41/STX16/SNAPIN/STX7/GOSR1/VPS4A
GO:0032515,negative regulation of phosphoprotein phosphatase activity,10,0.3628460855962089,0.9120990147367314,0.5527272727272727,1,0.7458220227035186,NA,NA,2094,"tags=80%, list=40%, signal=48%",NCKAP1L/ROCK2/GNAI2/ROCK1/LGALS3/RGN/TIPRL/PPP1R9B
GO:0007286,spermatid development,33,-0.277705348893633,-0.9507227179320233,0.5527522935779816,1,0.7458220227035186,NA,NA,1271,"tags=36%, list=24%, signal=28%",BRIP1/SMARCA2/YTHDC2/H2BC1/SRPK1/NECTIN3/H3-5/RFX2/PYGO2/EHMT2/AFF4/SLIRP
GO:0016049,cell growth,129,0.22161121311928234,0.9529254370070057,0.5536,1,0.7465189286803442,NA,NA,598,"tags=13%, list=11%, signal=12%",POSTN/INS/EI24/LAMTOR1/RAB11A/MTPN/LAMTOR2/NDUFA13/APOE/NUBP1/PAFAH1B1/ACVRL1/BCAR1/DBN1/CHPT1/SERPINE2/CIB1
GO:0044093,positive regulation of molecular function,455,0.1947656767257434,0.9682883020997093,0.5537065052950075,1,0.7465189286803442,NA,NA,1049,"tags=23%, list=20%, signal=20%",ARL6IP5/INS/ANP32B/DIABLO/CAB39/MAP4K4/RIPK2/DCUN1D2/PRKCH/PSAP/MTPN/PARK7/ADAP1/JAK2/GM2A/NDUFA13/C5AR1/SYK/PIK3R4/ACTN4/TBC1D15/OSBPL8/CAMKK1/H1-0/VRK3/AKTIP/APOE/PDP2/SOD1/PRKCD/LAMTOR3/DGKZ/PLCG2/TMEM106B/BCAP31/ALS2/PRKAG1/TBCK/TRAPPC9/GCLM/ATP2A3/PLEK/SNX18/MYD88/CTSD/GLRX/FNTA/PRKCB/CARD16/CASP1/CAMK1D/FLOT2/NCKAP1L/TAL1/ISCU/HSF1/TBC1D9B/CIB1/CHP1/TIMP2/VDR/INSR/RBCK1/SIRT2/ROCK2/RPS6KA4/PDCD10/GNAO1/PDCD6/DKC1/GNA13/SYAP1/PHB/GRAMD4/PPP2CB/PDP1/ITGB2/CCNT1/TBC1D8/TGM2/NAPA/ITGB3/PSMD14/MOB1B/RABGAP1/CSK/ATP1B1/GNAI2/DERL1/ELMOD2/SIPA1/CORO1C/ABR/ADAM17/TCF7L2/PIK3CB/CHN1/HTRA2/DUSP12/FLOT1/STUB1/TLR6/IQSEC1/IQGAP1
GO:0060135,maternal process involved in female pregnancy,19,-0.31507889718313986,-0.9311297999653672,0.554140127388535,1,0.7468083660696534,NA,NA,424,"tags=16%, list=8%, signal=15%",KPNA6/BMPR2/DAZAP1
GO:0002832,negative regulation of response to biotic stimulus,34,0.28035874427635404,0.9449851343849227,0.5545774647887324,1,0.7471025799345837,NA,NA,1493,"tags=38%, list=29%, signal=27%",INS/ARRB2/CARD16/TNFAIP3/PCBP2/SIRT2/TTLL12/USP15/IL4I1/DHX58/STAT2/TRAFD1/NPLOC4
GO:0010565,regulation of cellular ketone metabolic process,45,0.2655083010930408,0.9428146835169523,0.5580204778156996,1,0.7513695399373257,NA,NA,417,"tags=13%, list=8%, signal=12%",INS/COQ3/PARK7/AKR1C3/MLYCD/PRKCE
GO:2000785,regulation of autophagosome assembly,16,0.3417123432625553,0.9421875138272906,0.5581854043392505,1,0.7513695399373257,NA,NA,824,"tags=25%, list=16%, signal=21%",RAB3GAP2/MTM1/BECN1/PIP4K2A
GO:0090559,regulation of membrane permeability,24,0.3116003524888464,0.9526934787570671,0.5588785046728972,1,0.7520057512580877,NA,NA,1460,"tags=38%, list=28%, signal=27%",BLOC1S2/CNP/SPG7/HK2/RASIP1/RHOT2/MTOR/SLC9A1/ACAA2
GO:0006984,ER-nucleus signaling pathway,15,-0.32822131322651876,-0.9081053058156875,0.5593561368209256,1,0.7520980398097373,NA,NA,2127,"tags=80%, list=41%, signal=47%",EIF2AK3/EIF2A/PTPN1/MBTPS1/ZBTB7B/QRICH1/TMCO1/ERLIN1/HSPA5/EIF2S1/PTPN2/CCDC47
GO:0032371,regulation of sterol transport,14,0.3452888346669654,0.9201092921477261,0.5596868884540117,1,0.7520980398097373,NA,NA,484,"tags=21%, list=9%, signal=19%",LAMTOR1/APOE/NFKB1
GO:0032374,regulation of cholesterol transport,14,0.3452888346669654,0.9201092921477261,0.5596868884540117,1,0.7520980398097373,NA,NA,484,"tags=21%, list=9%, signal=19%",LAMTOR1/APOE/NFKB1
GO:0071548,response to dexamethasone,11,-0.362496159363272,-0.9139932506329583,0.5598290598290598,1,0.7520980398097373,NA,NA,985,"tags=27%, list=19%, signal=22%",STAR/FECH/PCNA
GO:0000966,RNA 5'-end processing,15,0.34303253993178845,0.9346752951435494,0.5603960396039604,1,0.7524195549673257,NA,NA,1276,"tags=33%, list=25%, signal=25%",TBL3/RPP30/POP7/POP4/UTP20
GO:0009628,response to abiotic stimulus,329,0.19930098674363106,0.9604811871527166,0.5605095541401274,1,0.7524195549673257,NA,NA,611,"tags=14%, list=12%, signal=13%",COL1A1/POSTN/LDHA/DBH/DUSP1/DCN/TMEM120A/CAB39/AIF1/TH/LMNA/SOD2/NQO1/MTPN/DYNLRB1/SORD/ARHGDIA/AK4/ARSB/MMP1/MME/TMBIM6/CDH2/ENG/PDCL3/ATP6AP1/ATP6V0D1/SOD1/PRKCD/PGK1/PRKCE/CYBB/YWHAE/ARRB2/NFKB1/ACVRL1/MYD88/PAM/ERO1A/CARD16/CASP1/CASP5/SERPINE2/HSF1/CHP1/SPARC/PLOD1
