ID,Description,setSize,enrichmentScore,NES,pvalue,FDR_corrected_p,BY_corrected_p
GO:0043278,response to morphine,10,-0.4336643618205337,-1.1884147110193597,0.2525879917184265,0.5483007625107307,1
GO:2001234,negative regulation of apoptotic signaling pathway,60,0.25884014315490217,1.1203793326798068,0.2528957528957529,0.548507511112553,1
GO:0098927,vesicle-mediated transport between endosomal compartments,19,-0.34225896029506997,-1.1456058387178059,0.2535496957403651,0.5494641181409591,1
GO:0048646,anatomical structure formation involved in morphogenesis,164,0.20922048038973765,1.0970766884861916,0.2555970149253731,0.553436153961735,1
GO:0045022,early endosome to late endosome transport,18,-0.35044046660809874,-1.1588018987177986,0.256,0.5538440905280805,1
GO:0060562,epithelial tube morphogenesis,41,0.28504700999915916,1.1299048407621592,0.2563106796116505,0.5540518124603601,1
GO:0014896,muscle hypertrophy,11,0.41107083730926525,1.1722334058638304,0.25675675675675674,0.5545516227524595,1
GO:0000122,negative regulation of transcription by RNA polymerase II,180,-0.2046008248308111,-1.0914215921480857,0.2576419213973799,0.5559981598048809,1
GO:0030520,intracellular estrogen receptor signaling pathway,18,-0.3495124829516976,-1.1557333340813427,0.258,0.5563057644110275,1
GO:0002637,regulation of immunoglobulin production,13,0.3919047537175372,1.1605895814525602,0.2587548638132296,0.5574676990834271,1
GO:0030217,T cell differentiation,32,-0.29636956494733085,-1.132312428035557,0.25963488843813387,0.5588332221555332,1
GO:0051783,regulation of nuclear division,24,0.3267365720974861,1.145642584469538,0.25984251968503935,0.5588332221555332,1
GO:0048514,blood vessel morphogenesis,96,0.2320722660794743,1.1144763665397188,0.26003824091778205,0.5588332221555332,1
GO:0044839,cell cycle G2/M phase transition,29,-0.30359846801892765,-1.1287145736845656,0.2605210420841683,0.558972938025307,1
GO:0006356,regulation of transcription by RNA polymerase I,12,0.40577148565737964,1.1852370773622922,0.26053639846743293,0.558972938025307,1
GO:0043624,cellular protein complex disassembly,38,0.2922700337695594,1.1448370549285838,0.26120857699805067,0.5599496156411701,1
GO:0007093,mitotic cell cycle checkpoint signaling,36,-0.2870102045081928,-1.1261924174248799,0.2618556701030928,0.5608709415237199,1
GO:0019220,regulation of phosphate metabolic process,243,-0.19455017258371765,-1.0839616164495993,0.26282051282051283,0.5620047585664818,1
GO:0051174,regulation of phosphorus metabolic process,243,-0.19455017258371765,-1.0839616164495993,0.26282051282051283,0.5620047585664818,1
GO:0070588,calcium ion transmembrane transport,32,0.29863504641621785,1.123291131984662,0.2632612966601179,0.5624812969203347,1
GO:0051235,maintenance of location,58,-0.25447949472140585,-1.1133457324869764,0.26369168356997974,0.5629348513598988,1
GO:0000470,maturation of LSU-rRNA,16,-0.36135048985971097,-1.1411941652947128,0.26403326403326405,0.5631982268345905,1
GO:0035825,homologous recombination,11,-0.41340676175653546,-1.1620513559754557,0.2644628099173554,0.5636486477264196,1
GO:0006282,regulation of DNA repair,27,-0.30523743484162497,-1.130357783469768,0.26614481409001955,0.566765482810512,1
GO:0009408,response to heat,29,-0.302494734595796,-1.1246111274179205,0.2665330661322645,0.5671243558840682,1
GO:0050670,regulation of lymphocyte proliferation,32,-0.2946410949403042,-1.1257086187989682,0.26774847870182555,0.5692412055431728,1
GO:0048753,pigment granule organization,11,-0.411886764933515,-1.1577787737811918,0.26859504132231404,0.5705710301669898,1
GO:0007399,nervous system development,350,-0.18270129360916845,-1.0583407166400198,0.2693877551020408,0.5717843716433942,1
GO:0001568,blood vessel development,106,0.22419374390087135,1.0961457474723202,0.2696629213483146,0.57189811010682,1
GO:0071478,cellular response to radiation,34,-0.29202886854546306,-1.12023838640297,0.2702702702702703,0.5722054498862161,1
GO:1901701,cellular response to oxygen-containing compound,207,-0.197361825417699,-1.07405007780065,0.2703862660944206,0.5722054498862161,1
GO:0007584,response to nutrient,35,0.28981889626705787,1.1157589692061667,0.27079303675048355,0.5722054498862161,1
GO:0051261,protein depolymerization,27,0.31678882244951073,1.136601052304185,0.2708757637474542,0.5722054498862161,1
GO:0007159,leukocyte cell-cell adhesion,51,-0.26266818323182456,-1.1206711900906852,0.27091633466135456,0.5722054498862161,1
GO:0051604,protein maturation,55,0.2620587940227686,1.1120126849317926,0.2712871287128713,0.572520097471726,1
GO:1904377,positive regulation of protein localization to cell periphery,14,0.3777514093589917,1.1478032848470539,0.27167630057803466,0.5728729834901205,1
GO:0071364,cellular response to epidermal growth factor stimulus,10,-0.4226575793233078,-1.1582517015763403,0.2732919254658385,0.5758093547978198,1
GO:0006692,prostanoid metabolic process,16,0.3639227186419372,1.156065669350072,0.2744721689059501,0.5773532569792412,1
GO:0006693,prostaglandin metabolic process,16,0.3639227186419372,1.156065669350072,0.2744721689059501,0.5773532569792412,1
GO:0051050,positive regulation of transport,146,-0.20998647368029447,-1.082355129098372,0.2748414376321353,0.5773532569792412,1
GO:0002832,negative regulation of response to biotic stimulus,24,-0.3155632087604869,-1.130638650888009,0.27530364372469635,0.5773532569792412,1
GO:0097479,synaptic vesicle localization,15,-0.36635571811577305,-1.138236006599571,0.2753623188405797,0.5773532569792412,1
GO:0019083,viral transcription,14,0.37678727873556817,1.1448737595847522,0.27552986512524086,0.5773532569792412,1
GO:0050808,synapse organization,47,0.27320464346288365,1.1219662148375962,0.27559055118110237,0.5773532569792412,1
GO:0009144,purine nucleoside triphosphate metabolic process,25,0.32190562178229226,1.1331534682097086,0.27689243027888444,0.5786715486233204,1
GO:0045766,positive regulation of angiogenesis,25,0.3221781427041087,1.1341127805261766,0.27689243027888444,0.5786715486233204,1
GO:1904018,positive regulation of vasculature development,25,0.3221781427041087,1.1341127805261766,0.27689243027888444,0.5786715486233204,1
GO:0043279,response to alkaloid,29,0.3076655932929195,1.132691767509518,0.2783300198807157,0.581205324686187,1
GO:0032615,interleukin-12 production,12,0.39901097679147024,1.1654899880449368,0.2796934865900383,0.582780852453976,1
GO:0032655,regulation of interleukin-12 production,12,0.39901097679147024,1.1654899880449368,0.2796934865900383,0.582780852453976,1
GO:0007179,transforming growth factor beta receptor signaling pathway,30,0.30331825228445874,1.1248711696157445,0.27976190476190477,0.582780852453976,1
GO:0015909,long-chain fatty acid transport,13,0.38836089945031366,1.1500947857101993,0.2801556420233463,0.5831304129534329,1
GO:0007051,spindle organization,57,-0.25377720472256915,-1.1031032044949707,0.2804878048780488,0.5833513492266269,1
GO:0008637,apoptotic mitochondrial changes,27,0.3140542497632782,1.1267897269905542,0.28105906313645623,0.5839953740949316,1
GO:0065004,protein-DNA complex assembly,61,-0.252846090556561,-1.1121275339086805,0.28125,0.5839953740949316,1
GO:2000134,negative regulation of G1/S transition of mitotic cell cycle,14,-0.3727195413929275,-1.1368015302996803,0.2836438923395445,0.5882857142857143,1
GO:0032635,interleukin-6 production,18,-0.34156250243098246,-1.1294451242426182,0.284,0.5882857142857143,1
GO:0032675,regulation of interleukin-6 production,18,-0.34156250243098246,-1.1294451242426182,0.284,0.5882857142857143,1
GO:0046632,alpha-beta T cell differentiation,16,-0.3531547896599663,-1.1153110254874734,0.28482328482328484,0.5883354973054311,1
GO:0043433,negative regulation of DNA-binding transcription factor activity,30,-0.2960966904022837,-1.1120069686542524,0.285140562248996,0.5883354973054311,1
GO:0007605,sensory perception of sound,15,0.36628275454120923,1.1399424378531116,0.28516377649325625,0.5883354973054311,1
GO:0045765,regulation of angiogenesis,43,0.2804487314832948,1.1240875563157713,0.28516377649325625,0.5883354973054311,1
GO:1901342,regulation of vasculature development,43,0.2804487314832948,1.1240875563157713,0.28516377649325625,0.5883354973054311,1
GO:0002833,positive regulation of response to biotic stimulus,30,0.30175511376963515,1.1190741909103812,0.2857142857142857,0.5885303842207273,1
GO:0016445,somatic diversification of immunoglobulins,14,-0.37244685543876643,-1.1359698330701145,0.2857142857142857,0.5885303842207273,1
GO:0034284,response to monosaccharide,37,-0.2796089009568597,-1.110441993391675,0.28629856850715746,0.589263640603647,1
GO:0070665,positive regulation of leukocyte proliferation,24,-0.3116492020872446,-1.116615066700284,0.2874493927125506,0.5899091480486829,1
GO:0050768,negative regulation of neurogenesis,12,-0.3958819196931158,-1.1421467204993052,0.2875,0.5899091480486829,1
GO:0051961,negative regulation of nervous system development,12,-0.3958819196931158,-1.1421467204993052,0.2875,0.5899091480486829,1
GO:0048232,male gamete generation,97,-0.22377565992074958,-1.0743262133004452,0.28752642706131076,0.5899091480486829,1
GO:0051259,protein complex oligomerization,50,-0.26121857693683154,-1.1082509331366868,0.28830645161290325,0.5910396756258168,1
GO:0070509,calcium ion import,10,0.41282747610101395,1.136706995347405,0.28901734104046245,0.5920267914487568,1
GO:0001649,osteoblast differentiation,34,0.28889942796050305,1.1079597040187434,0.28982725527831094,0.592801855807437,1
GO:0032411,positive regulation of transporter activity,10,-0.41688392087051374,-1.1424295560514073,0.2898550724637681,0.592801855807437,1
GO:0050777,negative regulation of immune response,38,-0.2795466831012222,-1.1192311997185564,0.2903885480572597,0.5934226781756036,1
GO:1900182,positive regulation of protein localization to nucleus,30,-0.2948867222171325,-1.1074628683743402,0.29116465863453816,0.593953303230461,1
GO:0033500,carbohydrate homeostasis,47,0.2705300544695223,1.1109825124704158,0.29133858267716534,0.593953303230461,1
GO:0042593,glucose homeostasis,47,0.2705300544695223,1.1109825124704158,0.29133858267716534,0.593953303230461,1
GO:0090329,regulation of DNA-dependent DNA replication,14,-0.3711037442051175,-1.1318733188383447,0.2919254658385093,0.5943627760252366,1
GO:0010720,positive regulation of cell development,51,0.26531080970878496,1.1067568545388016,0.292,0.5943627760252366,1
GO:0007015,actin filament organization,95,0.22612082388436,1.087148045129982,0.29245283018867924,0.5945893262191978,1
GO:1902107,positive regulation of leukocyte differentiation,21,-0.32037245027963857,-1.109087868387495,0.29292929292929293,0.5945893262191978,1
GO:1903708,positive regulation of hemopoiesis,21,-0.32037245027963857,-1.109087868387495,0.29292929292929293,0.5945893262191978,1
GO:0044788,modulation by host of viral process,13,-0.38510596118046103,-1.1560185377170904,0.2930327868852459,0.5945893262191978,1
GO:0090630,activation of GTPase activity,26,-0.30097793883500695,-1.0936382164998975,0.294,0.5960832678711704,1
GO:0099537,trans-synaptic signaling,83,0.23203840358886857,1.0771353352983097,0.29514563106796116,0.5979363216533812,1
GO:0046883,regulation of hormone secretion,32,0.28885262222812913,1.086495349066145,0.2966601178781925,0.5981225876660743,1
GO:1903578,regulation of ATP metabolic process,19,0.3453425972823044,1.1258145839214082,0.2966601178781925,0.5981225876660743,1
GO:0060047,heart contraction,25,0.31798186578114734,1.119341290290949,0.2968127490039841,0.5981225876660743,1
GO:0001776,leukocyte homeostasis,21,-0.3197683077428618,-1.1069964052865602,0.296969696969697,0.5981225876660743,1
GO:0005976,polysaccharide metabolic process,13,0.3840298190199132,1.1372686926958269,0.29766536964980544,0.5981225876660743,1
GO:0005977,glycogen metabolic process,13,0.3840298190199132,1.1372686926958269,0.29766536964980544,0.5981225876660743,1
GO:0006073,cellular glucan metabolic process,13,0.3840298190199132,1.1372686926958269,0.29766536964980544,0.5981225876660743,1
GO:0044042,glucan metabolic process,13,0.3840298190199132,1.1372686926958269,0.29766536964980544,0.5981225876660743,1
GO:0044264,cellular polysaccharide metabolic process,13,0.3840298190199132,1.1372686926958269,0.29766536964980544,0.5981225876660743,1
GO:0016064,immunoglobulin mediated immune response,20,-0.32411488951895967,-1.1097876252605372,0.2977867203219316,0.5981225876660743,1
GO:0019724,B cell mediated immunity,20,-0.32411488951895967,-1.1097876252605372,0.2977867203219316,0.5981225876660743,1
GO:0051239,regulation of multicellular organismal process,372,0.18314959798960398,1.0568359720480238,0.2988929889298893,0.5990569637156774,1
GO:0031110,regulation of microtubule polymerization or depolymerization,21,-0.31924364614761946,-1.105180094896,0.298989898989899,0.5990569637156774,1
GO:0097435,supramolecular fiber organization,145,0.20737537317700588,1.0668432344783325,0.29904761904761906,0.5990569637156774,1
GO:0009225,nucleotide-sugar metabolic process,13,-0.38295944774037893,-1.1495750920727084,0.29918032786885246,0.5990569637156774,1
GO:0032147,activation of protein kinase activity,25,-0.3025888950151804,-1.0943556860000254,0.3,0.6002325581395349,1
GO:0051248,negative regulation of protein metabolic process,239,-0.1930152738334379,-1.0704443230546252,0.30151843817787416,0.6028033221821016,1
GO:0046324,regulation of glucose import,12,-0.38798034991338365,-1.1193501451525112,0.3020833333333333,0.6034652347781218,1
GO:0034103,regulation of tissue remodeling,12,0.39258223878228965,1.1467119838764457,0.30268199233716475,0.6041935206668385,1
GO:0071824,protein-DNA complex subunit organization,77,0.234103231967798,1.069360992109535,0.3035019455252918,0.6053620721798904,1
GO:0072359,circulatory system development,161,0.20704021985181337,1.0808729246050635,0.30451127819548873,0.6069062617934798,1
GO:0140013,meiotic nuclear division,23,-0.3083786753156653,-1.0969934876013583,0.3061630218687873,0.6097274378420833,1
GO:0048640,negative regulation of developmental growth,10,-0.412158310106167,-1.129479482572173,0.3064182194616977,0.6097651691832242,1
GO:0006979,response to oxidative stress,98,0.2226359319485421,1.0757164082111523,0.30711610486891383,0.6106831022085258,1
GO:0033273,response to vitamin,14,0.3690108703607252,1.12124502688961,0.30828516377649323,0.6115441949504935,1
GO:0032986,protein-DNA complex disassembly,12,0.3886750360072674,1.1352992509432118,0.30842911877394635,0.6115441949504935,1
GO:0046887,positive regulation of hormone secretion,23,0.3190173061707242,1.0949192536615626,0.30861723446893785,0.6115441949504935,1
GO:0014823,response to activity,20,0.33669829248500277,1.1075473808319425,0.3089108910891089,0.6115441949504935,1
GO:0030837,negative regulation of actin filament polymerization,13,0.38011403097257973,1.125672449558171,0.3093385214007782,0.6115441949504935,1
GO:1903078,positive regulation of protein localization to plasma membrane,13,0.3806390683455689,1.12722729904439,0.3093385214007782,0.6115441949504935,1
GO:0051241,negative regulation of multicellular organismal process,127,0.21199741730362107,1.0642573487834888,0.30994152046783624,0.6115441949504935,1
GO:0006406,mRNA export from nucleus,29,0.29913884709614197,1.1012999725500547,0.3101391650099404,0.6115441949504935,1
GO:0071427,mRNA-containing ribonucleoprotein complex export from nucleus,29,0.29913884709614197,1.1012999725500547,0.3101391650099404,0.6115441949504935,1
GO:0072348,sulfur compound transport,10,0.4061026788869726,1.1181904854782239,0.31021194605009633,0.6115441949504935,1
GO:0043090,amino acid import,11,0.3876348759695791,1.1054020612694562,0.3108108108108108,0.6115441949504935,1
GO:0006913,nucleocytoplasmic transport,101,-0.22160862438909032,-1.0724580084673434,0.3111587982832618,0.6115441949504935,1
GO:0051169,nuclear transport,101,-0.22160862438909032,-1.0724580084673434,0.3111587982832618,0.6115441949504935,1
GO:0014902,myotube differentiation,13,0.3790607611232756,1.1225532885835594,0.311284046692607,0.6115441949504935,1
GO:0000075,cell cycle checkpoint signaling,42,-0.2678857256973869,-1.0865574096688304,0.311340206185567,0.6115441949504935,1
GO:0007098,centrosome cycle,35,-0.27715992778033066,-1.0765122622843473,0.311340206185567,0.6115441949504935,1
GO:0051726,regulation of cell cycle,224,-0.19086759637278605,-1.054730248534078,0.31315240083507306,0.614636004985037,1
GO:2000145,regulation of cell motility,161,0.2057157085201666,1.07395818872556,0.31390977443609025,0.6155647061114031,1
GO:0016050,vesicle organization,98,-0.22320490494611053,-1.073286521580626,0.3141025641025641,0.6155647061114031,1
GO:0050680,negative regulation of epithelial cell proliferation,20,0.3341176039222121,1.0990583717628244,0.31485148514851485,0.6165642512657943,1
GO:0030516,regulation of axon extension,14,0.36656224150401295,1.1138048316303129,0.3159922928709056,0.6176303430947324,1
GO:0006664,glycolipid metabolic process,12,-0.3851642151777703,-1.111225401655111,0.31666666666666665,0.6176303430947324,1
GO:1903509,liposaccharide metabolic process,12,-0.3851642151777703,-1.111225401655111,0.31666666666666665,0.6176303430947324,1
GO:0003015,heart process,26,0.30773629451843304,1.1017398741790503,0.31673306772908366,0.6176303430947324,1
GO:0035728,response to hepatocyte growth factor,10,-0.40369392414459876,-1.1062836618359597,0.3167701863354037,0.6176303430947324,1
GO:0007611,learning or memory,31,0.29095673384885,1.0878569276170529,0.31683168316831684,0.6176303430947324,1
GO:0002263,cell activation involved in immune response,45,-0.26354357522968497,-1.0895705183677074,0.3176229508196721,0.6182389412259228,1
GO:0002366,leukocyte activation involved in immune response,45,-0.26354357522968497,-1.0895705183677074,0.3176229508196721,0.6182389412259228,1
GO:0002521,leukocyte differentiation,73,-0.23329630774036028,-1.0717392819794513,0.3184584178498986,0.619076208308136,1
GO:1902108,regulation of mitochondrial membrane permeability involved in apoptotic process,11,0.38598437672137836,1.100695402028537,0.3185328185328185,0.619076208308136,1
GO:0031668,cellular response to extracellular stimulus,57,-0.24762400418934846,-1.0763568494253095,0.31910569105691056,0.6192702740730318,1
GO:0050905,neuromuscular process,21,-0.31443423865963827,-1.0885305499853934,0.3191919191919192,0.6192702740730318,1
GO:0042752,regulation of circadian rhythm,13,-0.37567305862145023,-1.1277026680035453,0.319672131147541,0.6192702740730318,1
GO:0048008,platelet-derived growth factor receptor signaling pathway,13,-0.3766358443600702,-1.1305927768927524,0.319672131147541,0.6192702740730318,1
GO:0071805,potassium ion transmembrane transport,14,0.36576706247374063,1.1113886683007388,0.3198458574181118,0.6192702740730318,1
GO:0071901,negative regulation of protein serine/threonine kinase activity,23,-0.3028404711933376,-1.0772924695300485,0.32007952286282304,0.6192702740730318,1
GO:0060627,regulation of vesicle-mediated transport,99,-0.2209591943646591,-1.0658021177681016,0.3205944798301486,0.6192702740730318,1
GO:0006959,humoral immune response,18,0.3469064415338129,1.1107310594156525,0.3207171314741036,0.6192702740730318,1
GO:0001909,leukocyte mediated cytotoxicity,17,0.35047433292039326,1.1159106683309832,0.3207920792079208,0.6192702740730318,1
GO:0055001,muscle cell development,27,0.30337717811017245,1.0884816491277964,0.32179226069246436,0.6206829676978931,1
GO:0060968,regulation of gene silencing,16,-0.3460506459910033,-1.0928751701837116,0.32224532224532226,0.6206829676978931,1
GO:2000379,positive regulation of reactive oxygen species metabolic process,16,-0.34631217849658913,-1.0937011255311786,0.32224532224532226,0.6206829676978931,1
GO:0006739,"NADP metabolic process",10,-0.4024074402709753,-1.10275817877693,0.32298136645962733,0.621190241382549,1
GO:0071241,cellular response to inorganic substance,39,-0.2698300801434699,-1.082356102142545,0.3231083844580777,0.621190241382549,1
GO:0001775,cell activation,157,-0.20297669091564133,-1.0539131930008196,0.3232758620689655,0.621190241382549,1
GO:0071621,granulocyte chemotaxis,22,-0.30654797322869903,-1.0822435001438462,0.3234714003944773,0.621190241382549,1
GO:0045859,regulation of protein kinase activity,121,-0.21000928874561772,-1.0549789993711416,0.32421052631578945,0.6216696218437403,1
GO:0002260,lymphocyte homeostasis,16,-0.3449228402005978,-1.0893134055709226,0.32432432432432434,0.6216696218437403,1
GO:0097190,apoptotic signaling pathway,146,-0.20559027354311524,-1.0596953373335778,0.32558139534883723,0.6216696218437403,1
GO:0001836,release of cytochrome c from mitochondria,12,0.38096936332656794,1.1127913880449936,0.32567049808429116,0.6216696218437403,1
GO:0006654,phosphatidic acid biosynthetic process,12,0.38120030900111923,1.1134659681621526,0.32567049808429116,0.6216696218437403,1
GO:0046473,phosphatidic acid metabolic process,12,0.38120030900111923,1.1134659681621526,0.32567049808429116,0.6216696218437403,1
GO:0032527,protein exit from endoplasmic reticulum,13,-0.37396548498452525,-1.1225768403670386,0.32581967213114754,0.6216696218437403,1
GO:0090090,negative regulation of canonical Wnt signaling pathway,13,-0.37315693763141716,-1.1201497272526377,0.32581967213114754,0.6216696218437403,1
GO:0030072,peptide hormone secretion,32,0.28334486431886785,1.0657783713006863,0.32612966601178783,0.6216696218437403,1
GO:0099177,regulation of trans-synaptic signaling,58,0.2492389251968654,1.071403261410559,0.32612966601178783,0.6216696218437403,1
GO:0045576,mast cell activation,12,0.3804048414467044,1.1111424494511133,0.3275862068965517,0.6239852398523985,1
GO:0006109,regulation of carbohydrate metabolic process,33,0.2792598818347458,1.0622954016925898,0.3281853281853282,0.6246654366123393,1
GO:0009792,embryo development ending in birth or egg hatching,105,-0.2167806436480047,-1.0611621631612862,0.32978723404255317,0.627251916775114,1
GO:0051301,cell division,138,-0.20662302796011509,-1.0629058649453489,0.332657200811359,0.6322446504374946,1
GO:0044782,cilium organization,38,0.27378831455459635,1.0724431912020074,0.33528265107212474,0.6360840680871908,1
GO:0000028,ribosomal small subunit assembly,10,-0.3971220437895814,-1.088274067364847,0.33540372670807456,0.6360840680871908,1
GO:0031529,ruffle organization,12,-0.3800536465391504,-1.0964810576471526,0.33541666666666664,0.6360840680871908,1
GO:0030334,regulation of cell migration,153,0.20228472280360116,1.0512429060295554,0.337037037037037,0.6379928315412187,1
GO:0006022,aminoglycan metabolic process,12,0.3764632393260467,1.0996292378462003,0.3371647509578544,0.6379928315412187,1
GO:0030203,glycosaminoglycan metabolic process,12,0.3764632393260467,1.0996292378462003,0.3371647509578544,0.6379928315412187,1
GO:0010823,negative regulation of mitochondrion organization,16,0.3429085974724725,1.0893105512683035,0.3378119001919386,0.6384809878986443,1
GO:0062012,regulation of small molecule metabolic process,54,0.25251643613713937,1.0706141697563802,0.3379174852652259,0.6384809878986443,1
GO:0000460,maturation of 5.8S rRNA,15,0.35162161845225437,1.0943141602240616,0.33911368015414256,0.6402724275624301,1
GO:0014855,striated muscle cell proliferation,10,-0.3931044292318259,-1.0772641881495058,0.33954451345755693,0.6405712819153286,1
GO:0051017,actin filament bundle assembly,33,0.27665600021269504,1.052390321680799,0.33976833976833976,0.6405712819153286,1
GO:0050686,negative regulation of mRNA processing,10,0.3947800014823908,1.0870138624166792,0.34104046242774566,0.6414393681467467,1
GO:0009968,negative regulation of signal transduction,201,-0.19176537804421848,-1.0429402192469428,0.3411513859275053,0.6414393681467467,1
GO:0043405,regulation of MAP kinase activity,22,-0.3021467694004222,-1.0667053963169215,0.34122287968441817,0.6414393681467467,1
GO:0046824,positive regulation of nucleocytoplasmic transport,21,0.3212064822151752,1.0775448510842047,0.34122287968441817,0.6414393681467467,1
GO:0032269,negative regulation of cellular protein metabolic process,224,-0.1882254117664191,-1.0401295930037207,0.34237995824634654,0.6431460496607135,1
GO:0031399,regulation of protein modification process,302,-0.18148010572339182,-1.0366290270713057,0.34439834024896265,0.6464669935873255,1
GO:0019725,cellular homeostasis,133,0.20623612676769265,1.0444590266608238,0.34563106796116505,0.6483094377963423,1
GO:0034762,regulation of transmembrane transport,63,0.23843168483401705,1.0467240305170202,0.34615384615384615,0.6488185017596783,1
GO:0061387,regulation of extent of cell growth,16,0.3395118121372832,1.0785200545199325,0.3474088291746641,0.6506982497095849,1
GO:0043154,negative regulation of cysteine-type endopeptidase activity involved in apoptotic process,18,-0.325545897539562,-1.0764829982106758,0.348,0.6513328498912255,1
GO:0031334,positive regulation of protein-containing complex assembly,53,-0.24467202618025513,-1.0538131284378762,0.34860557768924305,0.6519934753738669,1
GO:0046847,filopodium assembly,11,-0.38793435232173035,-1.0904505727712626,0.34917355371900827,0.6525725125580408,1
GO:0014068,positive regulation of phosphatidylinositol 3-kinase signaling,11,0.37968215100916763,1.08272361020914,0.34942084942084944,0.6525725125580408,1
GO:0018193,peptidyl-amino acid modification,254,-0.18729758099316188,-1.0444633151223024,0.34989200863930886,0.6529799524931715,1
GO:0014075,response to amine,10,0.39148520666180686,1.0779417523038441,0.35067437379576105,0.6539392652367807,1
GO:0140029,exocytic process,19,-0.3197595448568103,-1.0702960157942916,0.3509127789046653,0.6539392652367807,1
GO:0043242,negative regulation of protein-containing complex disassembly,16,0.33773345847076586,1.0728707957171417,0.3531669865642994,0.657449337710857,1
GO:0033574,response to testosterone,11,-0.3849533528225241,-1.0820712359275781,0.35330578512396693,0.657449337710857,1
GO:0009653,anatomical structure morphogenesis,402,0.17825867815101004,1.034737482440085,0.35447761194029853,0.6591405293932688,1
GO:0050900,leukocyte migration,57,0.24563102739166667,1.0511440811346895,0.35490196078431374,0.6591405293932688,1
GO:0071495,cellular response to endogenous stimulus,235,0.1905553593347144,1.0410879628517145,0.3550185873605948,0.6591405293932688,1
GO:0032879,regulation of localization,445,-0.17349853921731848,-1.024806650878775,0.35523613963039014,0.6591405293932688,1
GO:0045580,regulation of T cell differentiation,18,-0.3241826463268468,-1.0719751338392636,0.356,0.6600833333333334,1
GO:0019218,regulation of steroid metabolic process,10,0.39001359663831214,1.0738897220854862,0.35645472061657035,0.6604519985006232,1
GO:0051240,positive regulation of multicellular organismal process,198,0.19180082517242367,1.031556729481946,0.3580705009276438,0.6629698442569933,1
GO:0031032,actomyosin structure organization,37,0.26868304603854876,1.0453398594631609,0.3586744639376218,0.663612036862367,1
GO:0009141,nucleoside triphosphate metabolic process,28,0.2904533924503381,1.0533250378879278,0.359026369168357,0.6637872914208663,1
GO:0007059,chromosome segregation,90,-0.22194605094184153,-1.0503789290709291,0.3596673596673597,0.6640670785222371,1
GO:0051225,spindle assembly,39,-0.264190161051177,-1.059732972646057,0.35991820040899797,0.6640670785222371,1
GO:0051496,positive regulation of stress fiber assembly,12,0.36854124653879455,1.0764895153424459,0.36015325670498083,0.6640670785222371,1
GO:0006720,isoprenoid metabolic process,25,0.29806939764199236,1.0492465767920993,0.3605577689243028,0.6640670785222371,1
GO:0014065,phosphatidylinositol 3-kinase signaling,26,0.2976476086519157,1.0656209382745205,0.3605577689243028,0.6640670785222371,1
GO:0034446,substrate adhesion-dependent cell spreading,23,0.3092540030475135,1.0614100102375816,0.36072144288577157,0.6640670785222371,1
GO:0006835,dicarboxylic acid transport,11,0.375355348218243,1.0703850487940163,0.361003861003861,0.6641133038139453,1
GO:0002709,regulation of T cell mediated immunity,12,0.3679343290419488,1.0747167413906338,0.3620689655172414,0.6654296861607664,1
GO:0046320,regulation of fatty acid oxidation,10,0.3886142831901631,1.0700367581301375,0.3622350674373796,0.6654296861607664,1
GO:0008089,anterograde axonal transport,19,-0.31669935407473726,-1.060052975189859,0.3630831643002028,0.6660395501484175,1
GO:0043473,pigmentation,19,-0.31723320525679277,-1.0618398766361847,0.3630831643002028,0.6660395501484175,1
GO:0035794,positive regulation of mitochondrial membrane permeability,12,0.36602357758213616,1.069135537299555,0.36398467432950193,0.6666178030937622,1
GO:1905710,positive regulation of membrane permeability,12,0.36602357758213616,1.069135537299555,0.36398467432950193,0.6666178030937622,1
GO:0010906,regulation of glucose metabolic process,24,0.29821463159188927,1.045635568342892,0.3641732283464567,0.6666178030937622,1
GO:0009743,response to carbohydrate,44,-0.254317910957974,-1.0424123245151986,0.3651452282157676,0.6679233409106281,1
GO:1902105,regulation of leukocyte differentiation,34,-0.2760268198291113,-1.0588536701506557,0.3659043659043659,0.6682282596550324,1
GO:0007178,transmembrane receptor protein serine/threonine kinase signaling pathway,51,0.24990681949519813,1.042498365505321,0.366,0.6682282596550324,1
GO:1902041,regulation of extrinsic apoptotic signaling pathway via death domain receptors,15,0.34651613498391776,1.078424912916734,0.36608863198458574,0.6682282596550324,1
GO:0010562,positive regulation of phosphorus metabolic process,139,-0.20335243839485193,-1.0456508804621212,0.3668032786885246,0.6685870496434195,1
GO:0045937,positive regulation of phosphate metabolic process,139,-0.20335243839485193,-1.0456508804621212,0.3668032786885246,0.6685870496434195,1
GO:0050806,positive regulation of synaptic transmission,16,0.333263844620491,1.0586722671206397,0.3685220729366603,0.670650902949201,1
GO:0061572,actin filament bundle organization,34,0.26949621857593353,1.0335463544371706,0.3685220729366603,0.670650902949201,1
GO:0040012,regulation of locomotion,165,0.1992514274678735,1.0451002493143617,0.3687150837988827,0.670650902949201,1
GO:0031669,cellular response to nutrient levels,49,-0.2481535160449871,-1.0492318365568503,0.3696969696969697,0.6717405970652723,1
GO:0043618,regulation of transcription from RNA polymerase II promoter in response to stress,11,-0.3773782603762867,-1.0607782933269594,0.36983471074380164,0.6717405970652723,1
