p_val,avg_log2FC,pct.1,pct.2,p_val_adj,gene,external_gene_name,ensembl_gene_id,description,human_ortholog,humangene,human_description
3.0868298572879355e-5,-0.7702829349370441,0.34,0.571,0.22333214017478215,Nfu-g-1-011208,NA,NA,NA,NA,NA,NA
3.2675571629110984e-5,-0.9236797259821118,0.029,0.171,0.23640776073661796,CTCF,CTCF,ENSNFUG00015009020,transcriptional repressor CTCF-like,,NA,NA
3.4428019652964575e-5,-1.0516322756564667,0.019,0.143,0.2490867221891987,ankrd54,ankrd54,ENSNFUG00015017321,ankyrin repeat domain 54,ENSG00000100124,ANKRD54,ankyrin repeat domain 54
3.454676536526483e-5,-0.8765558826092372,0.005,0.1,0.24994584741769105,ENSNFUG00015017758,,ENSNFUG00015017758,uncharacterized LOC107376715,,NA,NA
3.454676536526483e-5,-0.8082812647936027,0.005,0.1,0.24994584741769105,ACTR2,ACTR2,ENSNFUG00015024344,actin related protein 2,ENSG00000138071,ACTR2,actin related protein 2
3.454676536526483e-5,-0.6488039500894146,0.005,0.1,0.24994584741769105,DHDH,DHDH,ENSNFUG00015008502,dihydrodiol dehydrogenase,ENSG00000104808,DHDH,dihydrodiol dehydrogenase
3.454676536526483e-5,-1.1907866160723564,0.005,0.1,0.24994584741769105,arhgap45b,arhgap45b,ENSNFUG00015007804,Rho GTPase activating protein 45b,ENSG00000180448,ARHGAP45,Rho GTPase activating protein 45
3.605654001577166e-5,-1.2069242679600616,0.014,0.129,0.26086906701410795,elmsan1a,elmsan1a,ENSNFUG00015016873,ELM2 and SANT domain-containing protein 1-like,ENSG00000156030,MIDEAS,mitotic deacetylase associated SANT domain protein
3.6112028260489796e-5,-1.062800912665809,0.057,0.229,0.26127052446464366,SNRPB,SNRPB,ENSNFUG00015010061,small nuclear ribonucleoprotein-associated protein B',ENSG00000125835,SNRPB,small nuclear ribonucleoprotein polypeptides B and B1
3.652425213140421e-5,-0.8496666198283518,0.019,0.143,0.2642529641707095,itpa,itpa,ENSNFUG00015011871,inosine triphosphatase,ENSG00000125877,ITPA,inosine triphosphatase
3.752115804930002e-5,-1.008776215202816,0.077,0.257,0.2714655784866857,polr2j,polr2j,ENSNFUG00015007439,RNA polymerase II subunit J,ENSG00000005075,POLR2J,RNA polymerase II subunit J
3.752115804930002e-5,-1.008776215202816,0.077,0.257,0.2714655784866857,polr2j,polr2j,ENSNFUG00015007439,RNA polymerase II subunit J,ENSG00000285437,POLR2J3,RNA polymerase II subunit J3
3.752115804930002e-5,-1.008776215202816,0.077,0.257,0.2714655784866857,polr2j,polr2j,ENSNFUG00015007439,RNA polymerase II subunit J,ENSG00000267645,,"novel protein, POLR2J2-UPK3BL readthrough"
3.7988462624216926e-5,-1.0962697991320953,0.019,0.143,0.27484652708620944,ENSNFUG00015001084,,ENSNFUG00015001084,NA,,NA,NA
3.829444425556253e-5,-0.768110936568205,0.005,0.1,0.2770603041889949,HIPK3B,HIPK3B,ENSNFUG00015008140,homeodomain interacting protein kinase 3,ENSG00000110422,HIPK3,homeodomain interacting protein kinase 3
3.928995279046628e-5,-0.7186951258709655,0.005,0.1,0.2842628084390235,CR354611.2,CR354611.2,ENSNFUG00015020348,serine/threonine-protein kinase WNK1-like,ENSG00000060237,WNK1,WNK lysine deficient protein kinase 1
3.944102306103052e-5,-0.8860865418631517,0.01,0.114,0.2853558018465558,VPS4B,VPS4B,ENSNFUG00015006857,vacuolar protein sorting 4 homolog B,ENSG00000119541,VPS4B,vacuolar protein sorting 4 homolog B
3.944102306103052e-5,-0.7812543424294884,0.01,0.114,0.2853558018465558,ENSNFUG00015024031,NA,NA,NA,NA,NA,NA
4.092711698032e-5,-1.340193782558527,0.014,0.129,0.29610769135261517,zgc:194275,zgc:194275,ENSNFUG00015005532,zgc:194275,ENSG00000127252,PLAAT1,phospholipase A and acyltransferase 1
4.10544743622479e-5,-0.9651652486978224,0.053,0.214,0.2970291220108635,MOB3A,MOB3A,ENSNFUG00015016965,MOB kinase activator 3A,ENSG00000172081,MOB3A,MOB kinase activator 3A
4.135512688231877e-5,-0.8304071097211778,0.005,0.1,0.2992043429935763,ENSNFUG00015010512,,ENSNFUG00015010512,small ubiquitin like modifier 2,ENSG00000184900,SUMO3,small ubiquitin like modifier 3
4.2255738924260146e-5,-0.864327420636336,0.01,0.114,0.30572027111702216,RAB10,RAB10,ENSNFUG00015005646,"RAB10, member RAS oncogene family",ENSG00000084733,RAB10,"RAB10, member RAS oncogene family"
4.2667789572818046e-5,-0.7511452672658576,0.024,0.157,0.3087014575593386,PELO,PELO,ENSNFUG00015023099,pelota mRNA surveillance and ribosome rescue factor,ENSG00000152684,PELO,pelota mRNA surveillance and ribosome rescue factor
4.3913110860079476e-5,-1.2449763486411793,0.033,0.171,0.317711357072675,si:rp71-79p20.2,si:rp71-79p20.2,ENSNFUG00015015952,si:rp71-79p20.2,,NA,NA
4.737479271109802e-5,-0.634177589071296,0.01,0.114,0.34275662526479417,slka,slka,ENSNFUG00015011654,STE20 like kinase,ENSG00000065613,SLK,STE20 like kinase
4.740831695842017e-5,-1.056768951409993,0.134,0.343,0.3429991731941699,pkma,pkma,ENSNFUG00015008572,pyruvate kinase M1/2a,ENSG00000067225,PKM,pyruvate kinase M1/2
4.846681915821352e-5,-0.6751100385344767,0.01,0.114,0.3506574366096748,RBM26,RBM26,ENSNFUG00015010216,RNA binding motif protein 26,ENSG00000139746,RBM26,RNA binding motif protein 26
5.072286655477588e-5,-0.8556429294592465,0.01,0.114,0.3669799395238035,PPIH,PPIH,ENSNFUG00015023794,peptidylprolyl isomerase H,ENSG00000171960,PPIH,peptidylprolyl isomerase H
5.221880470077742e-5,-1.0069448406849657,0.053,0.214,0.37780305201012465,SSR1,SSR1,ENSNFUG00015002672,signal sequence receptor subunit 1,ENSG00000124783,SSR1,signal sequence receptor subunit 1
5.281722803285752e-5,-1.1431255855579194,0.493,0.629,0.3821326448177242,RAN,RAN,ENSNFUG00015003377,"RAN, member RAS oncogene family",ENSG00000132341,RAN,"RAN, member RAS oncogene family"
5.652856318061554e-5,-0.7050939194087527,0.191,0.443,0.4089841546117534,dad1,dad1,ENSNFUG00015006870,defender against cell death 1,ENSG00000129562,DAD1,defender against cell death 1
5.784859815413166e-5,1.3565712068228912,0.292,0.057,0.41853460764514255,MCL1B,MCL1B,ENSNFUG00015019428,induced myeloid leukemia cell differentiation protein Mcl-1 homolog,ENSG00000143384,MCL1,"MCL1 apoptosis regulator, BCL2 family member"
6.157657063317505e-5,-1.1140731944270665,0.115,0.3,0.4455064885310215,SPCS1,SPCS1,ENSNFUG00015015426,signal peptidase complex subunit 1,ENSG00000114902,SPCS1,signal peptidase complex subunit 1
6.192116064846253e-5,-0.8086101219697002,0.148,0.371,0.4479995972916264,eny2,eny2,ENSNFUG00015002928,ENY2 transcription and export complex 2 subunit,ENSG00000120533,ENY2,ENY2 transcription and export complex 2 subunit
6.696447945641033e-5,1.1986865722491657,0.196,0,0.48448800886712873,RELL2,RELL2,ENSNFUG00015013925,uncharacterized LOC107386726,ENSG00000164620,RELL2,RELT like 2
6.696447945641033e-5,0.7870823619932132,0.196,0,0.48448800886712873,TMOD4,TMOD4,ENSNFUG00015019435,tropomodulin-4-like,ENSG00000163157,TMOD4,tropomodulin 4
6.769387377394283e-5,-1.0627097016946165,0.081,0.257,0.48976517675447634,rab1aa,rab1aa,ENSNFUG00015001695,"RAB1A, member RAS oncogene family a",ENSG00000174903,RAB1B,"RAB1B, member RAS oncogene family"
7.281220371504237e-5,-1.2256275609076113,0.124,0.329,0.5267962938783316,ENSNFUG00015007383,,ENSNFUG00015007383,apoptotic chromatin condensation inducer 1,ENSG00000100813,ACIN1,apoptotic chromatin condensation inducer 1
7.396485969269855e-5,-1.1545456958596572,0.029,0.157,0.53513575987667406,ENSNFUG00015005674,,ENSNFUG00015005674,RNA binding motif protein X-linked 2,,NA,NA
7.531492700612257e-5,-1.117649385976923,0.057,0.214,0.5449034968892968,psmc4,psmc4,ENSNFUG00015004172,"proteasome 26S subunit, ATPase 4",ENSG00000013275,PSMC4,"proteasome 26S subunit, ATPase 4"
8.419292969539063e-5,1.5049858110300127,0.244,0.029,0.6091358463461511,NT5DC2,NT5DC2,ENSNFUG00015016591,5'-nucleotidase domain containing 2,,NA,NA
8.422046243515811e-5,-1.2110906250596203,0.129,0.314,0.6093350457183689,C3H19ORF43,C3H19ORF43,ENSNFUG00015001354,telomerase RNA component interacting RNase,ENSG00000123144,TRIR,telomerase RNA component interacting RNase
8.477663930933506e-5,1.2273176121897884,0.191,0,0.6133589854030391,ENSNFUG00015016379,,ENSNFUG00015016379,NA,,NA,NA
8.477715481257577e-5,1.2940663540203152,0.191,0,0.6133627150689857,slc43a3a,slc43a3a,ENSNFUG00015004804,solute carrier family 43 member 3a,ENSG00000134802,SLC43A3,solute carrier family 43 member 3
9.102259057224598e-5,-1.248449771479286,0.359,0.529,0.6585484427901996,H2AFVB,H2AFVB,ENSNFUG00015019133,histone H2A.Z,ENSG00000164032,H2AZ1,H2A.Z variant histone 1
9.137687269124914e-5,-1.325677328767233,0.053,0.2,0.6611116739211875,BRMS1,BRMS1,ENSNFUG00015011907,BRMS1 transcriptional repressor and anoikis regulator,ENSG00000100916,BRMS1L,BRMS1 like transcriptional repressor
9.137687269124914e-5,-1.325677328767233,0.053,0.2,0.6611116739211875,BRMS1,BRMS1,ENSNFUG00015011907,BRMS1 transcriptional repressor and anoikis regulator,ENSG00000174744,BRMS1,BRMS1 transcriptional repressor and anoikis regulator
9.643579220717026e-5,-1.0468128748862888,0.024,0.143,0.6977129566188768,CAPNS2,CAPNS2,ENSNFUG00015015881,calpain small subunit 1-like,ENSG00000126247,CAPNS1,calpain small subunit 1
1.0072093019883954e-4,-0.8704330041690835,0.029,0.157,0.7287159299886041,HADH,HADH,ENSNFUG00015008386,hydroxyacyl-CoA dehydrogenase,ENSG00000138796,HADH,hydroxyacyl-CoA dehydrogenase
1.0377489658721421e-4,1.058576196841256,0.239,0.029,0.7508113768084947,PHOSPHO2,PHOSPHO2,ENSNFUG00015009794,"phosphatase, orphan 2",ENSG00000144362,PHOSPHO2,"phosphatase, orphan 2"
1.055760109340908e-4,1.0591624030296884,0.354,0.1,0.763842439108147,tmem14ca,tmem14ca,ENSNFUG00015018982,transmembrane protein 14C-like,ENSG00000111843,TMEM14C,transmembrane protein 14C
1.0718374597242482e-4,0.9600382137183262,0.187,0,0.7754744021104936,slc9a1b,slc9a1b,ENSNFUG00015021673,solute carrier family 9 member A1b,,NA,NA
1.1342990404678123e-4,0.6489458410026181,0.976,0.843,0.8206653557784622,prdx2,prdx2,ENSNFUG00015006496,peroxiredoxin 2,,NA,NA
1.1471191923529916e-4,-1.0778145587054961,0.081,0.243,0.8299407356673895,ENSNFUG00015002917,,ENSNFUG00015002917,NA,,NA,NA
1.1690825131847345e-4,1.2149135378418152,0.215,0.014,0.8458311982891554,gp9,gp9,ENSNFUG00015023674,glycoprotein IX (platelet),ENSG00000169704,GP9,glycoprotein IX platelet
1.196499047614279e-4,-0.7852665940139032,0.024,0.143,0.8656670609489309,TMEM19,TMEM19,ENSNFUG00015024146,transmembrane protein 19,ENSG00000139291,TMEM19,transmembrane protein 19
1.196499047614279e-4,-0.8860335803799405,0.024,0.143,0.8656670609489309,sesn1,sesn1,ENSNFUG00015001099,sestrin 1,ENSG00000080546,SESN1,sestrin 1
1.196499047614279e-4,-0.7800347930723511,0.024,0.143,0.8656670609489309,tsen34,tsen34,ENSNFUG00015003404,TSEN34 tRNA splicing endonuclease subunit,ENSG00000170892,TSEN34,tRNA splicing endonuclease subunit 34
1.2627938313880977e-4,-0.9646520151118396,0.019,0.129,0.9136313370092887,ZC3HDC1L,ZC3HDC1L,ENSNFUG00015019034,si:ch73-252i11.1,ENSG00000059378,PARP12,poly(ADP-ribose) polymerase family member 12
1.3118095073952842e-4,-1.1822083349837202,0.019,0.129,0.9490941786004882,ENSNFUG00015007623,,ENSNFUG00015007623,NA,ENSG00000131051,RBM39,RNA binding motif protein 39
1.3552804070972126e-4,-0.9744997717350925,0.024,0.143,0.9805453745348333,CCDC149B,CCDC149B,ENSNFUG00015001942,coiled-coil domain-containing protein 149-like,ENSG00000181982,CCDC149,coiled-coil domain containing 149
1.3626140035825812e-4,-1.0881519551504724,0.019,0.129,0.9858512315919975,MRPL17,MRPL17,ENSNFUG00015003373,mitochondrial ribosomal protein L17,ENSG00000158042,MRPL17,mitochondrial ribosomal protein L17
1.3771769501046211e-4,-1.0253250117977095,0.053,0.2,0.9963875234006934,pnisr,pnisr,ENSNFUG00015016621,PNN interacting serine and arginine rich protein,ENSG00000132424,PNISR,PNN interacting serine and arginine rich protein
1.4152679765910522e-4,-0.8343808993906895,0.019,0.129,1,kmt5b,kmt5b,ENSNFUG00015003099,lysine methyltransferase 5B,ENSG00000110066,KMT5B,lysine methyltransferase 5B
1.426767246379641e-4,-1.0165465359450372,0.139,0.329,1,NDUFA8,NDUFA8,ENSNFUG00015025189,"NADH:ubiquinone oxidoreductase subunit A8",ENSG00000119421,NDUFA8,"NADH:ubiquinone oxidoreductase subunit A8"
1.4394611855029953e-4,-1.148042005156114,0.1,0.271,1,sptb,sptb,ENSNFUG00015025285,"spectrin beta chain, erythrocytic-like",ENSG00000070182,SPTB,"spectrin beta, erythrocytic"
1.44175726003855e-4,-1.1025224148365833,0.182,0.371,1,COX7A3,COX7A3,ENSNFUG00015015777,"cytochrome c oxidase subunit 7A-related protein, mitochondrial",ENSG00000115944,COX7A2L,cytochrome c oxidase subunit 7A2 like
1.5554095083712593e-4,-0.9144056920062106,0.019,0.129,1,morc2,morc2,ENSNFUG00015023400,MORC family CW-type zinc finger 2,ENSG00000133422,MORC2,MORC family CW-type zinc finger 2
1.5849617918997977e-4,-0.8901618288105193,0.019,0.129,1,mak16,mak16,ENSNFUG00015005506,MAK16 homolog (S. cerevisiae),ENSG00000198042,MAK16,MAK16 homolog
1.6378510275244572e-4,-0.8876367837597289,0.014,0.114,1,snx9b,snx9b,ENSNFUG00015004002,sorting nexin 9b,ENSG00000130340,SNX9,sorting nexin 9
1.6378510275244572e-4,-1.0103228954166517,0.014,0.114,1,DNAJB11,DNAJB11,ENSNFUG00015022262,DnaJ heat shock protein family (Hsp40) member B11,ENSG00000283149,,novel protein
1.6378510275244572e-4,-1.0103228954166517,0.014,0.114,1,DNAJB11,DNAJB11,ENSNFUG00015022262,DnaJ heat shock protein family (Hsp40) member B11,ENSG00000090520,DNAJB11,DnaJ heat shock protein family (Hsp40) member B11
1.6730638488489515e-4,-1.0416855330441677,0.053,0.2,1,psmd13,psmd13,ENSNFUG00015010218,"proteasome 26S subunit, non-ATPase 13",ENSG00000185627,PSMD13,"proteasome 26S subunit, non-ATPase 13"
1.73420423649694e-4,-0.6618650442185233,0.024,0.143,1,ENSNFUG00015006481,,ENSNFUG00015006481,uncharacterized LOC107382530,ENSG00000141446,ESCO1,establishment of sister chromatid cohesion N-acetyltransferase 1
1.7994704096696698e-4,-0.7674738389124114,0.311,0.529,1,NDUFAB1,NDUFAB1,ENSNFUG00015001693,"NADH:ubiquinone oxidoreductase subunit AB1",ENSG00000004779,NDUFAB1,"NADH:ubiquinone oxidoreductase subunit AB1"
0.00018236790672482916,-0.7076127934653416,0.45,0.629,1,SOD1,SOD1,ENSNFUG00015018034,superoxide dismutase 1,ENSG00000142168,SOD1,superoxide dismutase 1
1.874837704187119e-4,-0.7642217436785688,0.01,0.1,1,copg2,copg2,ENSNFUG00015000361,"coatomer protein complex, subunit gamma 2",ENSG00000158623,COPG2,COPI coat complex subunit gamma 2
1.9648575535829096e-4,-0.8870807275074291,0.014,0.114,1,MRPL38,MRPL38,ENSNFUG00015023824,mitochondrial ribosomal protein L38,ENSG00000204316,MRPL38,mitochondrial ribosomal protein L38
2.1410932316704752e-4,-0.8063567535628754,0.01,0.1,1,pip4k2aa,pip4k2aa,ENSNFUG00015010641,phosphatidylinositol-5-phosphate 4-kinase type 2 alpha,ENSG00000150867,PIP4K2A,phosphatidylinositol-5-phosphate 4-kinase type 2 alpha
2.149194083232847e-4,0.9029596377950287,0.172,0,1,spaca4l,spaca4l,ENSNFUG00015011662,sperm acrosome associated 4 like,ENSG00000177202,SPACA4,sperm acrosome associated 4
2.237466749256318e-4,-0.8927592082373791,0.01,0.1,1,sde2,sde2,ENSNFUG00015002455,SDE2 telomere maintenance homolog,ENSG00000143751,SDE2,SDE2 telomere maintenance homolog
2.327564108241059e-4,-1.0208876383641436,0.1,0.271,1,PSMA4,PSMA4,ENSNFUG00015010422,proteasome 20S subunit alpha 4,ENSG00000041357,PSMA4,proteasome 20S subunit alpha 4
2.356807958855707e-4,-1.142111839504995,0.067,0.214,1,CUTA,CUTA,ENSNFUG00015004913,protein CutA homolog,,NA,NA
2.3820820811803263e-4,-0.8424827848208728,0.048,0.186,1,ULK1B,ULK1B,ENSNFUG00015009934,unc-51 like autophagy activating kinase 1,ENSG00000177169,ULK1,unc-51 like autophagy activating kinase 1
2.5234745477415506e-4,-0.9793313373214243,0.522,0.614,1,ATP5D,ATP5D,ENSNFUG00015023668,ATP synthase F1 subunit delta,ENSG00000099624,ATP5F1D,ATP synthase F1 subunit delta
2.551590273372815e-4,-0.5119760597525584,0.01,0.1,1,si:ch211-193c2.2,si:ch211-193c2.2,ENSNFUG00015012581,si:ch211-193c2.2,,NA,NA
2.597188417825246e-4,-1.267086959750953,0.072,0.214,1,ADH5,ADH5,ENSNFUG00015004350,alcohol dehydrogenase class-3,,NA,NA
2.628364587248923e-4,-0.85505911520172,0.411,0.571,1,AL928657.1,AL928657.1,ENSNFUG00015003273,ATP synthase membrane subunit f,,NA,NA
2.7928331293630785e-4,-1.074677868614021,0.053,0.186,1,LAMTOR2,LAMTOR2,ENSNFUG00015004609,"late endosomal/lysosomal adaptor, MAPK and MTOR activator 2",ENSG00000116586,LAMTOR2,"late endosomal/lysosomal adaptor, MAPK and MTOR activator 2"
2.9554649647579634e-4,-0.8934195269949821,0.067,0.214,1,zbtb8os,zbtb8os,ENSNFUG00015022942,zinc finger and BTB domain containing 8 opposite strand,ENSG00000176261,ZBTB8OS,zinc finger and BTB domain containing 8 opposite strand
3.083300121847024e-4,0.7879421595538609,0.722,0.371,1,pabpc1b,pabpc1b,ENSNFUG00015013150,"poly A binding protein, cytoplasmic 1 b",ENSG00000184388,PABPC1L2B,poly(A) binding protein cytoplasmic 1 like 2B
3.083300121847024e-4,0.7879421595538609,0.722,0.371,1,pabpc1b,pabpc1b,ENSNFUG00015013150,"poly A binding protein, cytoplasmic 1 b",ENSG00000186288,PABPC1L2A,poly(A) binding protein cytoplasmic 1 like 2A
3.236802093088097e-4,-1.0491935354838895,0.029,0.143,1,Nfu-g-1-017062,NA,NA,NA,NA,NA,NA
3.531333120771684e-4,0.996391999218309,0.311,0.086,1,C2H1ORF35,C2H1ORF35,ENSNFUG00015011822,"chromosome sgr09 open reading frame, human C1orf35",ENSG00000143793,C1orf35,chromosome 1 open reading frame 35
3.56332055167857e-4,-1.281511966299669,0.038,0.157,1,ENSNFUG00015018613,,ENSNFUG00015018613,NA,,NA,NA
3.687330110912598e-4,0.6941861783641037,0.9,0.471,1,GSTM3,GSTM3,ENSNFUG00015022289,glutathione S-transferase mu 3,ENSG00000134202,GSTM3,glutathione S-transferase mu 3
3.687330110912598e-4,0.6941861783641037,0.9,0.471,1,GSTM3,GSTM3,ENSNFUG00015022304,glutathione S-transferase mu 3,ENSG00000134202,GSTM3,glutathione S-transferase mu 3
3.9587801065398107e-4,-0.8122911899483451,0.263,0.457,1,atp5md,atp5md,ENSNFUG00015000311,ATP synthase membrane subunit DAPIT,,NA,NA
4.1364009223452016e-4,-0.7721886242089512,0.024,0.129,1,TARDBPL,TARDBPL,ENSNFUG00015014290,TAR DNA binding protein,ENSG00000120948,TARDBP,TAR DNA binding protein
4.195966761726929e-4,-1.203256334456408,0.091,0.243,1,micu1,micu1,ENSNFUG00015007176,mitochondrial calcium uptake 1,ENSG00000107745,MICU1,mitochondrial calcium uptake 1
4.2613530230536565e-4,1.1924338236898615,0.158,0,1,ENSNFUG00015007032,,ENSNFUG00015007032,NA,,NA,NA
4.446628072964926e-4,-0.8149295721941399,0.407,0.571,1,NDUFB5,NDUFB5,ENSNFUG00015025413,"NADH:ubiquinone oxidoreductase subunit B5",ENSG00000136521,NDUFB5,"NADH:ubiquinone oxidoreductase subunit B5"
4.446628072964926e-4,-0.8149295721941399,0.407,0.571,1,NDUFB5,NDUFB5,ENSNFUG00015025413,"NADH:ubiquinone oxidoreductase subunit B5",ENSG00000288698,,novel protein
4.5843743289441624e-4,-1.2774350397823047,0.091,0.243,1,prmt1,prmt1,ENSNFUG00015021721,protein arginine methyltransferase 1,ENSG00000126457,PRMT1,protein arginine methyltransferase 1
4.770339652712162e-4,-0.9921544987338915,0.072,0.214,1,PXMP2,PXMP2,ENSNFUG00015014118,peroxisomal membrane protein 2,ENSG00000176894,PXMP2,peroxisomal membrane protein 2
4.7961631122332195e-4,2.8853932262231603,0.182,0.014,1,ENSNFUG00015007620,,ENSNFUG00015007620,hemoglobin subunit alpha-2-like,ENSG00000196565,HBG2,hemoglobin subunit gamma 2
4.7961631122332195e-4,2.8853932262231603,0.182,0.014,1,ENSNFUG00015007620,,ENSNFUG00015007620,hemoglobin subunit alpha-2-like,ENSG00000284931,,novel protein
4.7961631122332195e-4,2.8853932262231603,0.182,0.014,1,ENSNFUG00015007620,,ENSNFUG00015007620,hemoglobin subunit alpha-2-like,ENSG00000213934,HBG1,hemoglobin subunit gamma 1
4.7961631122332195e-4,2.8853932262231603,0.182,0.014,1,ENSNFUG00015007620,,ENSNFUG00015007620,hemoglobin subunit alpha-2-like,ENSG00000223609,HBD,hemoglobin subunit delta
4.7961631122332195e-4,2.8853932262231603,0.182,0.014,1,ENSNFUG00015007620,,ENSNFUG00015007620,hemoglobin subunit alpha-2-like,ENSG00000244734,HBB,hemoglobin subunit beta
5.100901107335112e-4,-1.2397942599328384,0.057,0.186,1,ENSNFUG00015001545,NA,NA,NA,NA,NA,NA
5.158103797434489e-4,-0.7605777523813281,0.024,0.129,1,HMGCRB,HMGCRB,ENSNFUG00015009514,3-hydroxy-3-methylglutaryl-coenzyme A reductase-like,ENSG00000113161,HMGCR,3-hydroxy-3-methylglutaryl-CoA reductase
5.202255191758572e-4,-1.1450297481219838,0.048,0.171,1,rcc2,rcc2,ENSNFUG00015007003,regulator of chromosome condensation 2,ENSG00000179051,RCC2,regulator of chromosome condensation 2
5.338674388971083e-4,-0.7632999973290233,0.12,0.3,1,PPTC7,PPTC7,ENSNFUG00015023252,protein phosphatase targeting COQ7,ENSG00000196850,PPTC7,protein phosphatase targeting COQ7
5.34085218272253e-4,1.1586833305481563,0.153,0,1,GPN1,GPN1,ENSNFUG00015005389,GPN-loop GTPase 1,ENSG00000198522,GPN1,GPN-loop GTPase 1
5.34085218272253e-4,0.8676588291771583,0.153,0,1,CHST6,CHST6,ENSNFUG00015022329,carbohydrate sulfotransferase 6-like,,NA,NA
5.568433827303641e-4,-0.926563001869005,0.048,0.171,1,PCNP,PCNP,ENSNFUG00015003480,PEST proteolytic signal containing nuclear protein,ENSG00000081154,PCNP,PEST proteolytic signal containing nuclear protein
5.645303582660991e-4,-1.0513974626578548,0.091,0.243,1,snrpa1,snrpa1,ENSNFUG00015007275,small nuclear ribonucleoprotein polypeptide A',ENSG00000131876,SNRPA1,small nuclear ribonucleoprotein polypeptide A'
5.705043123159109e-4,-0.7503052071428387,0.024,0.129,1,MRPL51,MRPL51,ENSNFUG00015002713,mitochondrial ribosomal protein L51,ENSG00000111639,MRPL51,mitochondrial ribosomal protein L51
5.792685780335916e-4,-0.814496368767774,0.038,0.157,1,ZC3H13,ZC3H13,ENSNFUG00015021222,zinc finger CCCH-type containing 13,ENSG00000123200,ZC3H13,zinc finger CCCH-type containing 13
5.874500359019952e-4,-0.8243274147472908,0.201,0.386,1,NDUFA13,NDUFA13,ENSNFUG00015022975,"NADH:ubiquinone oxidoreductase subunit A13",ENSG00000186010,NDUFA13,"NADH:ubiquinone oxidoreductase subunit A13"
5.877163385603969e-4,-0.6999127814507944,0.038,0.157,1,APG3L,APG3L,ENSNFUG00015010599,autophagy related 3,ENSG00000198171,DDRGK1,DDRGK domain containing 1
5.982098206634128e-4,-1.1447556869058453,0.388,0.529,1,pomp,pomp,ENSNFUG00015004376,proteasome maturation protein,ENSG00000132963,POMP,proteasome maturation protein
6.212990537724035e-4,-1.1829993668045338,0.105,0.257,1,ppifa,ppifa,ENSNFUG00015022549,peptidyl-prolyl cis-trans isomerase A-like,ENSG00000270339,PPIAL4H,peptidylprolyl isomerase A like 4H
6.212990537724035e-4,-1.1829993668045338,0.105,0.257,1,ppifa,ppifa,ENSNFUG00015022549,peptidyl-prolyl cis-trans isomerase A-like,ENSG00000196262,PPIA,peptidylprolyl isomerase A
6.212990537724035e-4,-1.1829993668045338,0.105,0.257,1,ppifa,ppifa,ENSNFUG00015022549,peptidyl-prolyl cis-trans isomerase A-like,ENSG00000279782,PPIAL4F,peptidylprolyl isomerase A like 4F
6.212990537724035e-4,-1.1829993668045338,0.105,0.257,1,ppifa,ppifa,ENSNFUG00015022549,peptidyl-prolyl cis-trans isomerase A-like,ENSG00000288867,PPIAL4C,peptidylprolyl isomerase A like 4C
6.212990537724035e-4,-1.1829993668045338,0.105,0.257,1,ppifa,ppifa,ENSNFUG00015022549,peptidyl-prolyl cis-trans isomerase A-like,ENSG00000271567,PPIAL4E,peptidylprolyl isomerase A like 4E
6.212990537724035e-4,-1.1829993668045338,0.105,0.257,1,ppifa,ppifa,ENSNFUG00015022549,peptidyl-prolyl cis-trans isomerase A-like,ENSG00000263353,PPIAL4A,peptidylprolyl isomerase A like 4A
6.212990537724035e-4,-1.1829993668045338,0.105,0.257,1,ppifa,ppifa,ENSNFUG00015022549,peptidyl-prolyl cis-trans isomerase A-like,ENSG00000236334,PPIAL4G,peptidylprolyl isomerase A like 4G
6.212990537724035e-4,-1.1829993668045338,0.105,0.257,1,ppifa,ppifa,ENSNFUG00015022549,peptidyl-prolyl cis-trans isomerase A-like,ENSG00000289549,PPIAL4D,peptidylprolyl isomerase A like 4D
6.305599654108711e-4,-0.6808149055155261,0.024,0.129,1,psma3,psma3,ENSNFUG00015004831,proteasome 20S subunit alpha 3,ENSG00000100567,PSMA3,proteasome 20S subunit alpha 3
6.477825926793067e-4,-0.7604628420876238,0.019,0.114,1,rnaseh2c,rnaseh2c,ENSNFUG00015005320,"ribonuclease H2, subunit C",,NA,NA
6.686235486515744e-4,0.9427139668659519,0.148,0,1,Nfu-g-1-011800,NA,NA,NA,NA,NA,NA
6.849886920606551e-4,-0.8988687329676996,0.033,0.143,1,ENSNFUG00015022327,,ENSNFUG00015022327,NA,ENSG00000106400,ZNHIT1,zinc finger HIT-type containing 1
7.17901105694075e-4,-0.5838369036864468,0.014,0.1,1,SMARCA5,SMARCA5,ENSNFUG00015003184,"SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily a, member 5",ENSG00000102038,SMARCA1,"SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily a, member 1"
7.17901105694075e-4,-0.90063829429928,0.014,0.1,1,ASCC3,ASCC3,ENSNFUG00015002007,activating signal cointegrator 1 complex subunit 3,ENSG00000112249,ASCC3,activating signal cointegrator 1 complex subunit 3
7.17901105694075e-4,-0.8067431778752165,0.014,0.1,1,CD63,CD63,ENSNFUG00015019836,CD63 molecule,ENSG00000135404,CD63,CD63 molecule
7.33629644869852e-4,-0.7145431975117429,0.019,0.114,1,RNF111,RNF111,ENSNFUG00015014454,ring finger protein 111,ENSG00000157450,RNF111,ring finger protein 111
